project,access,agent,timestamp,views
de.wikipedia.org,desktop,automated,2021-09-11,1282192
de.wikipedia.org,desktop,automated,2021-09-12,1126869
de.wikipedia.org,desktop,automated,2021-09-13,1169146
de.wikipedia.org,desktop,automated,2021-09-14,1318751
de.wikipedia.org,desktop,automated,2021-09-15,1274240
de.wikipedia.org,desktop,automated,2021-09-16,1282889
de.wikipedia.org,desktop,automated,2021-09-17,1417480
de.wikipedia.org,desktop,automated,2021-09-18,1424589
de.wikipedia.org,desktop,automated,2021-09-19,1232176
de.wikipedia.org,desktop,automated,2021-09-20,1275780
de.wikipedia.org,desktop,automated,2021-09-21,1376316
de.wikipedia.org,desktop,automated,2021-09-22,1435693
de.wikipedia.org,desktop,automated,2021-09-23,1595070
de.wikipedia.org,desktop,automated,2021-09-24,1268197
de.wikipedia.org,desktop,automated,2021-09-25,901305
de.wikipedia.org,desktop,automated,2021-09-26,1119664
de.wikipedia.org,desktop,automated,2021-09-27,1327056
de.wikipedia.org,desktop,automated,2021-09-28,1510888
de.wikipedia.org,desktop,automated,2021-09-29,1471230
de.wikipedia.org,desktop,automated,2021-09-30,1531327
de.wikipedia.org,desktop,automated,2021-10-01,1532079
de.wikipedia.org,desktop,automated,2021-10-02,1283185
de.wikipedia.org,desktop,automated,2021-10-03,1058373
de.wikipedia.org,desktop,automated,2021-10-04,1343851
de.wikipedia.org,desktop,automated,2021-10-05,1581023
de.wikipedia.org,desktop,automated,2021-10-06,1304157
de.wikipedia.org,desktop,automated,2021-10-07,1273977
de.wikipedia.org,desktop,automated,2021-10-08,1381977
de.wikipedia.org,desktop,automated,2021-10-09,957361
de.wikipedia.org,desktop,automated,2021-10-10,1147572
de.wikipedia.org,desktop,automated,2021-10-11,1738687
de.wikipedia.org,desktop,automated,2021-10-12,1570385
de.wikipedia.org,desktop,automated,2021-10-13,1356045
de.wikipedia.org,desktop,automated,2021-10-14,1386502
de.wikipedia.org,desktop,automated,2021-10-15,1161550
de.wikipedia.org,desktop,automated,2021-10-16,978104
de.wikipedia.org,desktop,automated,2021-10-17,908569
de.wikipedia.org,desktop,automated,2021-10-18,1084905
de.wikipedia.org,desktop,automated,2021-10-19,1427657
de.wikipedia.org,desktop,automated,2021-10-20,1348737
de.wikipedia.org,desktop,automated,2021-10-21,1266981
de.wikipedia.org,desktop,automated,2021-10-22,1209078
de.wikipedia.org,desktop,automated,2021-10-23,1077296
de.wikipedia.org,desktop,automated,2021-10-24,1091002
de.wikipedia.org,desktop,automated,2021-10-25,1446243
de.wikipedia.org,desktop,automated,2021-10-26,1386146
de.wikipedia.org,desktop,automated,2021-10-27,1287813
de.wikipedia.org,desktop,automated,2021-10-28,1395645
de.wikipedia.org,desktop,automated,2021-10-29,1207479
de.wikipedia.org,desktop,automated,2021-10-30,915937
de.wikipedia.org,desktop,automated,2021-10-31,867705
de.wikipedia.org,desktop,automated,2021-11-01,966490
de.wikipedia.org,desktop,automated,2021-11-02,1134859
de.wikipedia.org,desktop,automated,2021-11-03,1422766
de.wikipedia.org,desktop,automated,2021-11-04,1719863
de.wikipedia.org,desktop,automated,2021-11-05,1230600
de.wikipedia.org,desktop,automated,2021-11-06,876264
de.wikipedia.org,desktop,automated,2021-11-07,953965
de.wikipedia.org,desktop,automated,2021-11-08,1395679
de.wikipedia.org,desktop,automated,2021-11-09,1356354
de.wikipedia.org,desktop,automated,2021-11-10,1102837
de.wikipedia.org,desktop,automated,2021-11-11,1415090
de.wikipedia.org,desktop,automated,2021-11-12,1502666
de.wikipedia.org,desktop,automated,2021-11-13,1046124
de.wikipedia.org,desktop,automated,2021-11-14,1142596
de.wikipedia.org,desktop,automated,2021-11-15,1165283
de.wikipedia.org,desktop,automated,2021-11-16,1423760
de.wikipedia.org,desktop,automated,2021-11-17,1334348
de.wikipedia.org,desktop,automated,2021-11-18,1436872
de.wikipedia.org,desktop,automated,2021-11-19,1307003
de.wikipedia.org,desktop,automated,2021-11-20,1044387
de.wikipedia.org,desktop,automated,2021-11-21,1115031
de.wikipedia.org,desktop,automated,2021-11-22,1184928
de.wikipedia.org,desktop,automated,2021-11-23,1260343
de.wikipedia.org,desktop,automated,2021-11-24,1607464
de.wikipedia.org,desktop,automated,2021-11-25,1595300
de.wikipedia.org,desktop,automated,2021-11-26,1562089
de.wikipedia.org,desktop,automated,2021-11-27,1445421
de.wikipedia.org,desktop,automated,2021-11-28,1389562
de.wikipedia.org,desktop,automated,2021-11-29,1658622
de.wikipedia.org,desktop,automated,2021-11-30,1565712
de.wikipedia.org,desktop,automated,2021-12-01,1168085
de.wikipedia.org,desktop,automated,2021-12-02,1382903
de.wikipedia.org,desktop,automated,2021-12-03,1673859
de.wikipedia.org,desktop,automated,2021-12-04,1359573
de.wikipedia.org,desktop,automated,2021-12-05,1439231
de.wikipedia.org,desktop,automated,2021-12-06,1641976
de.wikipedia.org,desktop,automated,2021-12-07,1845106
de.wikipedia.org,desktop,automated,2021-12-08,1874007
de.wikipedia.org,desktop,automated,2021-12-09,1907521
de.wikipedia.org,desktop,automated,2021-12-10,1583036
de.wikipedia.org,desktop,automated,2021-12-11,1354459
de.wikipedia.org,desktop,automated,2021-12-12,1493196
de.wikipedia.org,desktop,automated,2021-12-13,1359224
de.wikipedia.org,desktop,automated,2021-12-14,1795629
de.wikipedia.org,desktop,automated,2021-12-15,2172434
de.wikipedia.org,desktop,automated,2021-12-16,1564571
de.wikipedia.org,desktop,automated,2021-12-17,1679520
de.wikipedia.org,desktop,automated,2021-12-18,1464547
de.wikipedia.org,desktop,automated,2021-12-19,1261263
de.wikipedia.org,desktop,automated,2021-12-20,1260412
de.wikipedia.org,desktop,automated,2021-12-21,1206680
de.wikipedia.org,desktop,automated,2021-12-22,1206008
de.wikipedia.org,desktop,automated,2021-12-23,1312282
de.wikipedia.org,desktop,automated,2021-12-24,1222321
de.wikipedia.org,desktop,automated,2021-12-25,1068804
de.wikipedia.org,desktop,automated,2021-12-26,1616141
de.wikipedia.org,desktop,automated,2021-12-27,1814751
de.wikipedia.org,desktop,automated,2021-12-28,2043173
de.wikipedia.org,desktop,automated,2021-12-29,2253316
de.wikipedia.org,desktop,automated,2021-12-30,1827268
de.wikipedia.org,desktop,automated,2021-12-31,1444869
de.wikipedia.org,desktop,automated,2022-01-01,1284255
de.wikipedia.org,desktop,automated,2022-01-02,1593276
de.wikipedia.org,desktop,automated,2022-01-03,1493363
de.wikipedia.org,desktop,automated,2022-01-04,1607974
de.wikipedia.org,desktop,automated,2022-01-05,1625378
de.wikipedia.org,desktop,automated,2022-01-06,1835290
de.wikipedia.org,desktop,automated,2022-01-07,2030065
de.wikipedia.org,desktop,automated,2022-01-08,1802194
de.wikipedia.org,desktop,automated,2022-01-09,1556985
de.wikipedia.org,desktop,automated,2022-01-10,1565838
de.wikipedia.org,desktop,automated,2022-01-11,1499963
de.wikipedia.org,desktop,automated,2022-01-12,1952543
de.wikipedia.org,desktop,automated,2022-01-13,2048160
de.wikipedia.org,desktop,automated,2022-01-14,1433373
de.wikipedia.org,desktop,automated,2022-01-15,1210677
de.wikipedia.org,desktop,automated,2022-01-16,1191129
de.wikipedia.org,desktop,automated,2022-01-17,1690455
de.wikipedia.org,desktop,automated,2022-01-18,1416729
de.wikipedia.org,desktop,automated,2022-01-19,1483472
de.wikipedia.org,desktop,automated,2022-01-20,1596662
de.wikipedia.org,desktop,automated,2022-01-21,1540668
de.wikipedia.org,desktop,automated,2022-01-22,1130016
de.wikipedia.org,desktop,automated,2022-01-23,1154345
de.wikipedia.org,desktop,automated,2022-01-24,1950359
de.wikipedia.org,desktop,automated,2022-01-25,1978730
de.wikipedia.org,desktop,automated,2022-01-26,2447661
de.wikipedia.org,desktop,automated,2022-01-27,2500550
de.wikipedia.org,desktop,automated,2022-01-28,1948067
de.wikipedia.org,desktop,automated,2022-01-29,1150319
de.wikipedia.org,desktop,automated,2022-01-30,1205767
de.wikipedia.org,desktop,automated,2022-01-31,1829946
de.wikipedia.org,desktop,automated,2022-02-01,1541088
de.wikipedia.org,desktop,automated,2022-02-02,1410389
de.wikipedia.org,desktop,automated,2022-02-03,1574552
de.wikipedia.org,desktop,automated,2022-02-04,1562378
de.wikipedia.org,desktop,automated,2022-02-05,1231757
de.wikipedia.org,desktop,automated,2022-02-06,1232405
de.wikipedia.org,desktop,automated,2022-02-07,1362762
de.wikipedia.org,desktop,automated,2022-02-08,1405062
de.wikipedia.org,desktop,automated,2022-02-09,1252854
de.wikipedia.org,desktop,automated,2022-02-10,1343044
de.wikipedia.org,desktop,automated,2022-02-11,1306663
de.wikipedia.org,desktop,automated,2022-02-12,1078956
de.wikipedia.org,desktop,automated,2022-02-13,1319627
de.wikipedia.org,desktop,automated,2022-02-14,1328113
de.wikipedia.org,desktop,automated,2022-02-15,1786572
de.wikipedia.org,desktop,automated,2022-02-16,1486097
de.wikipedia.org,desktop,automated,2022-02-17,1600831
de.wikipedia.org,desktop,automated,2022-02-18,1316173
de.wikipedia.org,desktop,automated,2022-02-19,1280828
de.wikipedia.org,desktop,automated,2022-02-20,990993
de.wikipedia.org,desktop,automated,2022-02-21,1464086
de.wikipedia.org,desktop,automated,2022-02-22,1771936
de.wikipedia.org,desktop,automated,2022-02-23,1471496
de.wikipedia.org,desktop,automated,2022-02-24,3051885
de.wikipedia.org,desktop,automated,2022-02-25,1465452
de.wikipedia.org,desktop,automated,2022-02-26,1249162
de.wikipedia.org,desktop,automated,2022-02-27,1382875
de.wikipedia.org,desktop,automated,2022-02-28,1352984
de.wikipedia.org,desktop,automated,2022-03-01,1271086
de.wikipedia.org,desktop,automated,2022-03-02,1494088
de.wikipedia.org,desktop,automated,2022-03-03,1473903
de.wikipedia.org,desktop,automated,2022-03-04,1269728
de.wikipedia.org,desktop,automated,2022-03-05,1130723
de.wikipedia.org,desktop,automated,2022-03-06,1663563
de.wikipedia.org,desktop,automated,2022-03-07,2835496
de.wikipedia.org,desktop,automated,2022-03-08,1277308
de.wikipedia.org,desktop,automated,2022-03-09,1295559
de.wikipedia.org,desktop,automated,2022-03-10,1678129
de.wikipedia.org,desktop,automated,2022-03-11,1341277
de.wikipedia.org,desktop,automated,2022-03-12,1107414
de.wikipedia.org,desktop,automated,2022-03-13,1081154
de.wikipedia.org,desktop,automated,2022-03-14,2460294
de.wikipedia.org,desktop,automated,2022-03-15,1416992
de.wikipedia.org,desktop,automated,2022-03-16,1348692
de.wikipedia.org,desktop,automated,2022-03-17,1331378
de.wikipedia.org,desktop,automated,2022-03-18,1235527
de.wikipedia.org,desktop,automated,2022-03-19,1066673
de.wikipedia.org,desktop,automated,2022-03-20,1219716
de.wikipedia.org,desktop,automated,2022-03-21,1357557
de.wikipedia.org,desktop,automated,2022-03-22,1513441
de.wikipedia.org,desktop,automated,2022-03-23,1460740
de.wikipedia.org,desktop,automated,2022-03-24,1411519
de.wikipedia.org,desktop,automated,2022-03-25,1466215
de.wikipedia.org,desktop,automated,2022-03-26,2450676
de.wikipedia.org,desktop,automated,2022-03-27,1091349
de.wikipedia.org,desktop,automated,2022-03-28,1357224
de.wikipedia.org,desktop,automated,2022-03-29,1656464
de.wikipedia.org,desktop,automated,2022-03-30,1271215
de.wikipedia.org,desktop,automated,2022-03-31,1551254
de.wikipedia.org,desktop,automated,2022-04-01,1421059
de.wikipedia.org,desktop,automated,2022-04-02,1224050
de.wikipedia.org,desktop,automated,2022-04-03,1146431
de.wikipedia.org,desktop,automated,2022-04-04,1199967
de.wikipedia.org,desktop,automated,2022-04-05,1297172
de.wikipedia.org,desktop,automated,2022-04-06,1408600
de.wikipedia.org,desktop,automated,2022-04-07,1341364
de.wikipedia.org,desktop,automated,2022-04-08,1340163
de.wikipedia.org,desktop,automated,2022-04-09,1178053
de.wikipedia.org,desktop,automated,2022-04-10,1174540
de.wikipedia.org,desktop,automated,2022-04-11,1361147
de.wikipedia.org,desktop,automated,2022-04-12,1411875
de.wikipedia.org,desktop,automated,2022-04-13,1427192
de.wikipedia.org,desktop,automated,2022-04-14,1425518
de.wikipedia.org,desktop,automated,2022-04-15,1296727
de.wikipedia.org,desktop,automated,2022-04-16,1336674
de.wikipedia.org,desktop,automated,2022-04-17,1299723
de.wikipedia.org,desktop,automated,2022-04-18,1303659
de.wikipedia.org,desktop,automated,2022-04-19,1559343
de.wikipedia.org,desktop,automated,2022-04-20,1533301
de.wikipedia.org,desktop,automated,2022-04-21,1543090
de.wikipedia.org,desktop,automated,2022-04-22,1458336
de.wikipedia.org,desktop,automated,2022-04-23,1155820
de.wikipedia.org,desktop,automated,2022-04-24,1012415
de.wikipedia.org,desktop,automated,2022-04-25,1145172
de.wikipedia.org,desktop,automated,2022-04-26,1288605
de.wikipedia.org,desktop,automated,2022-04-27,1429740
de.wikipedia.org,desktop,automated,2022-04-28,1516488
de.wikipedia.org,desktop,automated,2022-04-29,1533127
de.wikipedia.org,desktop,automated,2022-04-30,1308472
de.wikipedia.org,desktop,automated,2022-05-01,1395088
de.wikipedia.org,desktop,automated,2022-05-02,1154239
de.wikipedia.org,desktop,automated,2022-05-03,1353902
de.wikipedia.org,desktop,automated,2022-05-04,1336450
de.wikipedia.org,desktop,automated,2022-05-05,1330232
de.wikipedia.org,desktop,automated,2022-05-06,1292120
de.wikipedia.org,desktop,automated,2022-05-07,1158800
de.wikipedia.org,desktop,automated,2022-05-08,1014190
de.wikipedia.org,desktop,automated,2022-05-09,1265971
de.wikipedia.org,desktop,automated,2022-05-10,1643400
de.wikipedia.org,desktop,automated,2022-05-11,1454737
de.wikipedia.org,desktop,automated,2022-05-12,1299979
de.wikipedia.org,desktop,automated,2022-05-13,1176825
de.wikipedia.org,desktop,automated,2022-05-14,853725
de.wikipedia.org,desktop,automated,2022-05-15,927771
de.wikipedia.org,desktop,automated,2022-05-16,1016121
de.wikipedia.org,desktop,automated,2022-05-17,1226911
de.wikipedia.org,desktop,automated,2022-05-18,1109638
de.wikipedia.org,desktop,automated,2022-05-19,1129343
de.wikipedia.org,desktop,automated,2022-05-20,1007551
de.wikipedia.org,desktop,automated,2022-05-21,828685
de.wikipedia.org,desktop,automated,2022-05-22,756212
de.wikipedia.org,desktop,automated,2022-05-23,995977
de.wikipedia.org,desktop,automated,2022-05-24,1269032
de.wikipedia.org,desktop,automated,2022-05-25,1184243
de.wikipedia.org,desktop,automated,2022-05-26,926029
de.wikipedia.org,desktop,automated,2022-05-27,998389
de.wikipedia.org,desktop,automated,2022-05-28,911106
de.wikipedia.org,desktop,automated,2022-05-29,957039
de.wikipedia.org,desktop,automated,2022-05-30,1215281
de.wikipedia.org,desktop,automated,2022-05-31,1126917
de.wikipedia.org,desktop,automated,2022-06-01,1083989
de.wikipedia.org,desktop,automated,2022-06-02,986276
de.wikipedia.org,desktop,automated,2022-06-03,919971
de.wikipedia.org,desktop,automated,2022-06-04,795483
de.wikipedia.org,desktop,automated,2022-06-05,1066827
de.wikipedia.org,desktop,automated,2022-06-06,927152
de.wikipedia.org,desktop,automated,2022-06-07,1112897
de.wikipedia.org,desktop,automated,2022-06-08,1103303
de.wikipedia.org,desktop,automated,2022-06-09,1344665
de.wikipedia.org,desktop,automated,2022-06-10,1262226
de.wikipedia.org,desktop,automated,2022-06-11,992001
de.wikipedia.org,desktop,automated,2022-06-12,1094210
de.wikipedia.org,desktop,automated,2022-06-13,1338045
de.wikipedia.org,desktop,automated,2022-06-14,1741273
de.wikipedia.org,desktop,automated,2022-06-15,1133203
de.wikipedia.org,desktop,automated,2022-06-16,1122961
de.wikipedia.org,desktop,automated,2022-06-17,1054104
de.wikipedia.org,desktop,automated,2022-06-18,1132742
de.wikipedia.org,desktop,automated,2022-06-19,1151420
de.wikipedia.org,desktop,automated,2022-06-20,1385183
de.wikipedia.org,desktop,automated,2022-06-21,1325382
de.wikipedia.org,desktop,automated,2022-06-22,1310034
de.wikipedia.org,desktop,automated,2022-06-23,1950922
de.wikipedia.org,desktop,automated,2022-06-24,1356257
de.wikipedia.org,desktop,automated,2022-06-25,1034080
de.wikipedia.org,desktop,automated,2022-06-26,945628
de.wikipedia.org,desktop,automated,2022-06-27,1064022
de.wikipedia.org,desktop,automated,2022-06-28,1139002
de.wikipedia.org,desktop,automated,2022-06-29,1212754
de.wikipedia.org,desktop,automated,2022-06-30,1178095
de.wikipedia.org,desktop,automated,2022-07-01,1137632
de.wikipedia.org,desktop,automated,2022-07-02,1357356
de.wikipedia.org,desktop,automated,2022-07-03,1155394
de.wikipedia.org,desktop,automated,2022-07-04,1388529
de.wikipedia.org,desktop,automated,2022-07-05,1408929
de.wikipedia.org,desktop,automated,2022-07-06,1512407
de.wikipedia.org,desktop,automated,2022-07-07,1316332
de.wikipedia.org,desktop,automated,2022-07-08,1144203
de.wikipedia.org,desktop,automated,2022-07-09,992350
de.wikipedia.org,desktop,automated,2022-07-10,883296
de.wikipedia.org,desktop,automated,2022-07-11,1098466
de.wikipedia.org,desktop,automated,2022-07-12,950948
de.wikipedia.org,desktop,automated,2022-07-13,975393
de.wikipedia.org,desktop,automated,2022-07-14,855574
de.wikipedia.org,desktop,automated,2022-07-15,1064115
de.wikipedia.org,desktop,automated,2022-07-16,836801
de.wikipedia.org,desktop,automated,2022-07-17,853555
de.wikipedia.org,desktop,automated,2022-07-18,1054590
de.wikipedia.org,desktop,automated,2022-07-19,1093516
de.wikipedia.org,desktop,automated,2022-07-20,1280384
de.wikipedia.org,desktop,automated,2022-07-21,1243630
de.wikipedia.org,desktop,automated,2022-07-22,1039708
de.wikipedia.org,desktop,automated,2022-07-23,1181107
de.wikipedia.org,desktop,automated,2022-07-24,1004948
de.wikipedia.org,desktop,automated,2022-07-25,1111343
de.wikipedia.org,desktop,automated,2022-07-26,1258994
de.wikipedia.org,desktop,automated,2022-07-27,1206211
de.wikipedia.org,desktop,automated,2022-07-28,1141679
de.wikipedia.org,desktop,automated,2022-07-29,982554
de.wikipedia.org,desktop,automated,2022-07-30,948819
de.wikipedia.org,desktop,automated,2022-07-31,851003
de.wikipedia.org,desktop,automated,2022-08-01,1148682
de.wikipedia.org,desktop,automated,2022-08-02,1201911
de.wikipedia.org,desktop,automated,2022-08-03,1178470
de.wikipedia.org,desktop,automated,2022-08-04,1325491
de.wikipedia.org,desktop,automated,2022-08-05,1143778
de.wikipedia.org,desktop,automated,2022-08-06,892473
de.wikipedia.org,desktop,automated,2022-08-07,982362
de.wikipedia.org,desktop,automated,2022-08-08,1133188
de.wikipedia.org,desktop,automated,2022-08-09,1507553
de.wikipedia.org,desktop,automated,2022-08-10,1408194
de.wikipedia.org,desktop,automated,2022-08-11,1341886
de.wikipedia.org,desktop,automated,2022-08-12,1462926
